client,flv_ok,bytes,duration_seconds,err
994,true,3193289,10.017,""
995,true,3203010,10.104,""
996,true,3203010,10.105,""
997,true,2373658,10.113,""
998,true,3193289,10.003,""
999,true,1575285,10.229,""
1000,true,3203010,10.046,""
1001,true,3127865,10.756,""
1002,true,3127865,10.836,""
1003,true,3203010,10.106,""
1004,true,3203010,10.029,""
1005,true,3203010,10.102,""
1006,true,2995458,10.046,""
1007,true,3203010,10.034,""
1008,true,3193289,10.000,""
1009,true,3087748,10.026,""
1010,true,3193289,10.016,""
1011,true,2262651,10.223,""
1012,true,2869013,10.336,""
1013,true,2853350,10.051,""
1014,true,3193289,10.003,""
1015,true,3170188,10.031,""
1016,true,3203010,10.100,""
1017,true,2371990,10.107,""
1018,true,3127865,10.099,""
1019,true,3193289,10.015,""
1020,true,3053003,10.022,""
1021,true,2726048,10.304,""
1022,true,3193289,10.014,""
1023,true,3193289,10.008,""
AGGREGATE,,total_bytes=3023298066,elapsed=16.433,
