client,flv_ok,connect_ms,window_bytes,max_stall_ms,cv_percent,err
696,true,100.3,3493586,96,22.59,""
697,true,100.7,3493586,96,24.68,""
698,true,102.6,3493586,106,26.73,""
699,true,127.6,3493586,89,27.87,""
700,true,66.6,3493586,134,23.45,""
701,true,126.4,3493586,91,22.04,""
702,true,99.1,3493586,111,25.42,""
703,true,100.9,3484963,108,26.69,""
704,true,101.0,3493586,109,24.73,""
705,true,145.0,3484963,70,25.25,""
706,true,143.3,3484963,104,25.56,""
707,true,143.6,3484963,89,26.65,""
708,true,143.9,3493586,126,27.40,""
709,true,139.1,3493586,124,23.53,""
710,true,138.7,3493586,89,24.74,""
711,true,52.4,3493586,153,26.30,""
712,true,88.0,3493586,104,24.93,""
713,true,88.2,3493586,106,26.83,""
714,true,38.0,3493586,154,28.41,""
715,true,66.2,3493586,132,27.07,""
716,true,37.4,3493586,157,27.13,""
717,true,37.8,3493586,166,28.76,""
718,true,87.6,3493586,110,26.53,""
719,true,37.9,3484963,163,28.90,""
720,true,37.0,3493586,168,28.69,""
721,true,35.0,3493586,163,23.54,""
722,true,43.3,3493586,160,25.64,""
723,true,35.6,3493586,171,24.41,""
724,true,35.9,3484963,157,27.68,""
725,true,36.2,3493586,157,25.20,""
726,true,36.8,3493586,168,23.60,""
727,true,36.6,3493586,171,24.36,""
728,true,36.9,3493586,166,27.29,""
729,true,24.1,3484963,182,25.84,""
730,true,99.7,3493586,97,22.51,""
731,true,85.2,3484963,112,27.41,""
732,true,65.3,3493586,137,22.48,""
733,true,143.5,3493586,84,24.10,""
734,true,97.0,3493586,109,24.33,""
735,true,65.5,3493586,134,22.84,""
736,true,97.4,3484963,99,27.95,""
737,true,68.8,3484963,128,26.94,""
738,true,76.4,3484963,118,28.58,""
739,true,27.5,3493586,173,24.60,""
740,true,26.2,3493586,170,26.66,""
741,true,41.4,3493586,157,25.90,""
742,true,100.0,3484963,97,28.03,""
743,true,99.0,3493586,106,25.94,""
744,true,56.6,3484963,144,24.80,""
745,true,79.4,3493586,120,24.84,""
746,true,126.9,3493586,82,25.13,""
747,true,105.3,3493586,112,25.61,""
748,true,100.6,3484963,105,24.11,""
749,true,105.8,3484963,101,25.71,""
750,true,78.8,3493586,128,26.20,""
751,true,128.0,3493586,70,24.44,""
752,true,66.1,3484963,144,26.18,""
753,true,80.6,3493586,126,25.65,""
754,true,101.0,3493586,110,25.94,""
755,true,144.3,3493586,87,25.16,""
756,true,50.8,3493586,149,27.50,""
757,true,117.6,3484963,88,25.89,""
758,true,94.7,3493586,102,27.22,""
759,true,47.2,3484963,158,26.29,""
760,true,54.6,3484963,143,25.63,""
761,true,54.1,3484963,152,23.38,""
762,true,143.9,3484963,90,23.33,""
763,true,55.1,3493586,153,27.13,""
764,true,118.4,3493586,88,25.82,""
765,true,97.0,3493586,114,23.30,""
766,true,117.5,3493586,82,25.20,""
767,true,54.2,3493586,149,27.68,""
768,true,51.6,3493586,149,24.93,""
769,true,55.2,3493586,152,24.66,""
770,true,54.1,3493586,142,23.20,""
771,true,96.9,3493586,114,27.22,""
772,true,56.9,3484963,149,23.35,""
773,true,79.9,3493586,117,22.95,""
774,true,102.8,3493586,125,27.93,""
775,true,97.0,3484963,98,26.52,""
776,true,118.4,3493586,90,23.64,""
777,true,118.3,3493586,99,27.14,""
778,true,118.6,3493586,89,24.24,""
779,true,68.3,3493586,126,25.34,""
780,true,120.9,3493586,83,25.30,""
781,true,97.8,3493586,111,24.30,""
782,true,114.9,3484963,92,24.62,""
783,true,116.1,3484963,87,24.19,""
784,true,68.3,3493586,131,31.53,""
785,true,97.6,3484963,111,25.27,""
786,true,69.8,3493586,139,25.01,""
787,true,45.8,3493586,151,28.32,""
788,true,127.7,3493586,122,24.06,""
789,true,100.9,3484963,98,24.72,""
790,true,77.1,3493586,120,27.78,""
791,true,65.9,3493586,141,26.69,""
792,true,76.7,3493586,127,27.66,""
793,true,99.9,3493586,100,28.08,""
794,true,99.1,3493586,109,24.61,""
795,true,143.2,3493586,87,25.33,""
796,true,55.7,3493586,151,27.19,""
797,true,143.1,3493586,82,23.17,""
798,true,129.6,3493586,83,26.57,""
799,true,126.5,3493586,82,25.69,""
800,true,106.0,3493586,88,27.61,""
801,true,104.2,3493586,112,24.76,""
802,true,128.9,3493586,88,23.66,""
803,true,104.7,3493586,99,27.04,""
804,true,103.8,3484963,97,26.47,""
805,true,104.7,3493586,105,26.99,""
806,true,76.5,3493586,132,24.44,""
807,true,114.0,3484963,89,22.76,""
808,true,143.1,3493586,89,26.77,""
809,true,68.2,3493586,126,25.26,""
810,true,53.8,3493586,153,23.60,""
811,true,121.9,3493586,88,27.80,""
812,true,60.3,3484963,135,24.46,""
813,true,84.8,3484963,119,24.14,""
814,true,86.6,3484963,111,25.24,""
815,true,60.6,3493586,135,26.77,""
816,true,87.4,3484963,114,24.03,""
817,true,87.8,3493586,108,24.75,""
818,true,87.8,3493586,120,24.47,""
819,true,88.4,3484963,119,26.73,""
820,true,42.9,3484963,155,23.68,""
821,true,51.5,3484963,140,24.40,""
822,true,123.1,3493586,84,29.47,""
823,true,123.8,3493586,103,25.13,""
824,true,124.4,3493586,125,25.45,""
825,true,78.1,3493586,124,24.08,""
826,true,123.9,3493586,87,24.53,""
827,true,123.9,3493586,87,22.47,""
828,true,137.8,3493586,91,26.86,""
829,true,98.9,3493586,107,24.46,""
830,true,73.2,3493586,127,24.48,""
831,true,94.4,3493586,98,27.64,""
832,true,108.7,3493586,112,21.44,""
833,true,100.3,3493586,102,24.75,""
834,true,100.7,3484963,103,26.11,""
835,true,100.7,3493586,120,26.53,""
836,true,92.4,3493586,111,27.86,""
837,true,115.6,3484963,87,23.34,""
838,true,100.5,3493586,104,21.73,""
839,true,98.9,3493586,106,26.29,""
840,true,99.6,3484963,106,26.16,""
841,true,64.9,3493586,124,24.56,""
842,true,62.4,3493586,137,23.82,""
843,true,99.6,3493586,123,23.28,""
844,true,47.4,3493586,158,24.77,""
845,true,64.0,3493586,127,24.54,""
846,true,114.4,3484649,123,27.43,""
847,true,123.9,3484963,90,27.91,""
848,true,124.7,3493586,85,23.41,""
849,true,110.0,3484963,86,28.12,""
850,true,112.4,3493586,93,22.70,""
851,true,123.8,3493586,88,26.07,""
852,true,61.0,3484963,128,26.45,""
853,true,61.9,3493586,136,23.29,""
854,true,131.4,3493586,88,26.15,""
855,true,48.7,3493586,145,25.21,""
856,true,99.3,3493586,96,26.15,""
857,true,99.1,3493586,103,22.17,""
858,true,49.4,3493586,153,24.77,""
859,true,132.4,3493586,124,24.07,""
860,true,49.5,3484963,140,27.20,""
861,true,133.3,3493586,84,26.02,""
862,true,132.7,3493586,105,28.05,""
863,true,73.1,3493586,125,27.51,""
864,true,97.6,3493586,102,25.57,""
865,true,95.1,3484963,105,27.51,""
866,true,99.1,3493586,102,26.81,""
867,true,131.2,3493586,88,23.25,""
868,true,98.5,3484963,123,23.89,""
869,true,49.7,3493586,151,26.00,""
870,true,113.5,3493586,88,26.02,""
871,true,131.6,3484963,84,25.80,""
872,true,98.7,3484963,107,25.49,""
873,true,100.0,3493586,89,25.06,""
874,true,99.5,3484963,104,27.09,""
875,true,99.3,3493586,102,22.68,""
876,true,49.7,3484963,151,24.58,""
877,true,98.7,3493586,124,25.20,""
878,true,47.1,3493586,142,26.93,""
879,true,134.2,3493586,82,23.74,""
880,true,60.7,3484963,126,26.75,""
881,true,112.6,3493586,88,23.85,""
882,true,115.1,3493586,90,24.32,""
883,true,137.9,3493586,91,28.70,""
884,true,138.0,3484963,90,26.56,""
885,true,96.1,3493586,93,23.85,""
886,true,115.6,3484963,86,27.23,""
887,true,61.3,3493586,135,26.05,""
888,true,64.9,3493586,126,28.20,""
889,true,63.3,3493586,128,25.36,""
890,true,115.1,3484963,89,28.59,""
891,true,46.8,3493586,152,25.43,""
892,true,110.7,3484963,112,23.53,""
893,true,116.5,3484963,91,26.45,""
894,true,110.4,3493586,89,25.19,""
895,true,109.2,3493586,89,23.42,""
896,true,60.9,3493586,142,23.53,""
897,true,45.8,3493586,143,27.64,""
898,true,91.8,3493586,113,25.11,""
899,true,75.5,3484963,120,23.46,""
900,true,132.6,3493586,91,23.57,""
901,true,45.4,3493586,149,27.66,""
902,true,114.1,3484963,89,22.69,""
903,true,133.1,3493586,82,24.37,""
904,true,115.5,3484963,112,26.68,""
905,true,46.9,3493586,150,26.89,""
906,true,114.5,3484963,92,26.85,""
907,true,64.7,3493586,125,26.24,""
908,true,64.2,3493586,128,27.29,""
909,true,93.9,3484963,125,26.32,""
910,true,112.9,3484963,89,23.65,""
911,true,60.5,3493586,143,25.62,""
912,true,60.5,3493586,138,25.10,""
913,true,91.6,3484963,113,27.04,""
914,true,95.9,3484963,109,24.94,""
915,true,138.2,3484963,81,28.49,""
916,true,51.3,3493586,150,24.34,""
917,true,133.0,3484963,89,26.64,""
918,true,93.9,3484649,112,27.52,""
919,true,112.7,3493586,104,26.99,""
920,true,139.2,3493586,89,24.83,""
921,true,81.9,3484963,121,25.84,""
922,true,40.7,3493586,151,21.35,""
923,true,134.8,3484963,80,26.18,""
924,true,138.9,3493586,82,24.19,""
925,true,89.5,3493586,100,24.31,""
926,true,46.2,3493586,146,28.55,""
927,true,139.0,3484963,90,23.40,""
928,true,116.1,3484649,89,24.59,""
929,true,114.6,3493586,89,26.69,""
930,true,64.6,3493586,130,24.55,""
931,true,47.3,3484963,147,27.36,""
932,true,45.0,3484963,144,25.69,""
933,true,48.9,3493586,149,25.97,""
934,true,133.7,3493586,83,23.76,""
935,true,91.9,3493586,111,26.13,""
936,true,96.0,3493586,110,28.79,""
937,true,96.3,3493586,111,23.63,""
938,true,137.9,3493586,126,27.04,""
939,true,91.8,3493586,125,27.24,""
940,true,81.6,3493586,110,24.90,""
941,true,81.6,3493586,108,24.57,""
942,true,81.9,3493586,108,26.87,""
943,true,36.3,3493586,155,26.80,""
944,true,82.2,3484963,123,26.04,""
945,true,84.3,3493586,114,28.15,""
946,true,83.2,3484963,112,25.04,""
947,true,38.4,3493586,163,26.51,""
948,true,82.8,3484963,126,22.76,""
949,true,36.0,3493586,158,25.44,""
950,true,84.0,3493586,109,27.50,""
951,true,81.9,3493586,111,24.76,""
952,true,113.3,3493586,84,27.32,""
953,true,139.0,3484963,104,24.76,""
954,true,92.9,3493586,113,24.76,""
955,true,117.4,3493586,88,27.27,""
956,true,117.1,3493586,119,27.62,""
957,true,96.5,3493586,94,25.30,""
958,true,83.0,3493586,113,22.04,""
959,true,139.4,3493586,104,26.95,""
960,true,90.7,3493586,103,24.76,""
961,true,124.0,3493586,90,25.38,""
962,true,95.6,3493586,109,24.20,""
963,true,95.9,3493586,99,27.24,""
964,true,72.3,3493586,126,25.07,""
965,true,82.8,3484963,108,24.08,""
966,true,60.2,3484963,140,26.73,""
967,true,87.9,3493586,111,28.57,""
968,true,88.5,3493586,107,26.58,""
969,true,87.4,3493586,120,24.14,""
970,true,87.2,3493586,107,24.69,""
971,true,87.9,3484963,111,24.98,""
972,true,89.0,3493586,115,21.92,""
973,true,60.9,3484963,140,26.19,""
974,true,40.2,3493586,156,25.25,""
975,true,26.6,3493586,170,25.37,""
976,true,59.2,3493586,135,24.45,""
977,true,138.1,3493586,119,26.49,""
978,true,138.9,3484963,119,24.99,""
979,true,50.7,3493586,142,28.97,""
980,true,115.7,3493586,88,25.21,""
981,true,114.6,3484963,90,25.12,""
982,true,139.2,3484963,88,25.69,""
983,true,139.0,3493586,87,24.33,""
984,true,134.7,3493586,91,24.52,""
985,true,115.4,3493586,88,23.67,""
986,true,46.0,3493586,141,27.85,""
987,true,134.1,3493586,87,25.46,""
988,true,91.5,3493586,109,25.45,""
989,true,63.2,3493586,128,26.24,""
990,true,115.6,3493586,83,25.48,""
991,true,116.4,3493586,89,25.46,""
992,true,80.5,3493586,123,23.16,""
993,true,52.3,3493586,148,26.81,""
994,true,64.8,3493586,127,25.93,""
995,true,123.5,3484963,91,24.91,""
996,true,95.5,3493586,104,28.34,""
997,true,73.5,3493586,130,24.03,""
998,true,75.6,3484963,128,24.88,""
999,true,95.4,3493586,97,29.42,""
1000,true,124.2,3484963,90,28.17,""
1001,true,99.0,3493586,87,24.20,""
1002,true,74.9,3484963,117,21.78,""
1003,true,71.9,3493586,128,27.46,""
1004,true,93.7,3493586,98,24.68,""
1005,true,121.1,3484963,89,23.46,""
1006,true,96.6,3484963,105,24.71,""
1007,true,92.0,3493586,111,24.88,""
1008,true,93.7,3493586,126,25.94,""
1009,true,94.4,3493586,103,24.46,""
1010,true,122.6,3493586,83,26.59,""
1011,true,61.3,3484963,136,28.80,""
1012,true,85.0,3484963,121,28.15,""
1013,true,85.0,3484963,118,25.76,""
1014,true,37.1,3493586,166,25.16,""
1015,true,40.9,3484963,157,24.30,""
1016,true,122.1,3484963,119,26.99,""
1017,true,143.9,3493586,127,24.54,""
1018,true,67.5,3493586,132,27.77,""
1019,true,53.3,3493586,158,23.75,""
1020,true,89.6,3493586,120,23.08,""
1021,true,89.4,3493586,105,25.85,""
1022,true,91.7,3493586,110,26.00,""
1023,true,73.7,3493586,125,23.69,""
